356		17804
357		18017
358		17648
359		17596
360		17440
361		17766
362		17385
363		17597
364		17475
365		17549
366		17164
367		17423
368		17277
369		17020
370		17037
371		17257
372		16798
373		16890
374		16569
375		16579
376		16623
377		16585
378		16551
379		16478
380		16263
381		16467
382		16360
383		16176
384		16304
385		15917
386		15881
387		16061
388		16010
389		16252
390		15913
391		15775
392		15527
393		15875
394		15329
395		15621
396		15560
397		15400
398		15374
399		15159
400		15090
401		15177
402		14980
403		14989
404		15116
405		14846
406		14914
407		14963
408		14684
409		14798
410		14685
411		14606
412		14494
413		14288
414		14339
415		14288
416		14257
417		14353
418		14254
419		14240
420		14185
421		14109
422		14149
423		13535
424		13872
425		13870
426		13508
427		13906
428		13450
429		13617
430		13617
431		13378
432		13640
433		13583
434		13467
435		13289
436		13289
437		13294
438		13220
439		13082
440		13023
441		13110
442		12828
443		13069
444		12965
445		12935
446		12926
447		12719
448		12579
449		12641
450		12500
451		12555
452		12555
453		12553
454		12659
455		12189
456		12230
457		12400
458		12223
459		12156
460		12173
461		12173
462		12126
463		11866
464		11888
465		11883
466		11833
467		12075
468		11703
469		11736
470		11689
471		11698
472		11780
473		11604
474		11468
475		11610
476		11453
477		11546
478		11346
479		11126
480		11033
481		11160
482		11222
483		11188
484		11156
485		11289
486		11102
487		11082
488		10889
489		11017
490		10685
491		10942
492		10859
493		10884
494		10691
495		10543
496		10634
497		10861
498		10406
499		10334
500		10338
501		10587
502		10472
503		10473
504		10219
505		10297
506		10211
507		10465
508		10050
509		10323
510		9973
511		9986
512		9922
513		10151
514		9968
515		9956
516		9944
517		10116
518		10008
519		9883
520		9928
521		9870
522		9736
523		9590
524		9686
525		9838
526		9580
527		9749
528		9469
529		9565
530		9663
531		9350
532		9391
533		9418
534		9183
535		9194
536		9175
537		9352
538		9251
539		9163
540		9186
541		9282
542		9002
543		8747
544		8836
545		9063
546		9181
547		9030
548		8916
549		8878
550		8714
551		8667
552		8662
553		9005
554		8880
555		8739
556		8673
557		8805
558		8510
559		8510
560		8625
561		8614
562		8434
563		8401
564		8526
565		8440
566		8209
567		8416
568		8256
569		8438
570		8292
571		8295
572		8136
573		8401
574		8063
575		8115
576		8168
577		8294
578		8030
579		8166
580		8219
581		8043
582		7892
583		8029
584		7780
585		7936
586		7884
587		7929
588		7755
589		8030
590		7868
591		7814
592		7900
593		7654
594		7810
595		7760
596		7759
597		7734
598		7436
599		7610
600		7565
601		7704
602		7663
603		7532
604		7551
605		7532
606		7544
607		7245
608		7357
609		7517
610		7259
611		7512
612		7419
613		7448
614		7145
615		7169
616		7224
617		7187
618		7213
619		7238
620		7231
621		7249
622		7051
623		7031
624		6991
625		7117
626		6909
627		7158
628		6882
629		6980
630		7044
631		6967
632		6848
633		7031
634		6849
635		6909
636		6832
637		6935
638		6872
639		6619
640		6756
641		6762
642		6562
643		6656
644		6681
645		6792
646		6658
647		6507
648		6431
649		6592
650		6666
651		6579
652		6472
653		6576
654		6339
655		6466
656		6343
657		6317
658		6330
659		6263
660		6352
661		6263
662		6122
663		6318
664		6107
665		6257
666		6208
667		6038
668		6047
669		6307
670		6135
671		5924
672		5931
673		6050
674		6055
675		6087
676		5997
677		5870
678		5883
